37791.626     9	 1737643469.46900	 2	 1	 1	 4	 4	 4
37791.626     5	 1737643469.47200	 2	 1	 1	 4	 4	 4
37791.627    10	 1737643469.47400	 2	 1	 1	 7	 7	 7
37791.627     2	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.627     1	 1737643469.45200	 2	 1	 1	 5	 5	 5
37791.627     4	 1737643469.45200	 2	 1	 1	 7	 7	 7
37791.627     3	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.627     6	 1737643468.87700	 1	 1	 0	 0	 0	 0
37791.627     0	 1737643469.44200	 2	 1	 3	 7	 6	 7
37791.627     7	 1737643469.47300	 2	 2	 3	 3	 2	 3
37791.630    11	 1737643469.06300	 2	 1	 3	 4	 3	 4
37791.630    10	 1737643469.47400	 2	 1	 1	 7	 7	 7
37791.630     9	 1737643469.46900	 2	 1	 1	 4	 4	 4
37791.630     7	 1737643469.47300	 2	 2	 3	 3	 2	 3
37791.630     6	 1737643468.87700	 1	 1	 0	 0	 0	 0
37791.630     0	 1737643469.44200	 2	 1	 3	 7	 6	 7
37791.630     5	 1737643469.47200	 2	 1	 1	 4	 4	 4
37791.630     1	 1737643469.45200	 2	 1	 1	 5	 5	 5
37791.630     3	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.630     8	 1737643469.05200	 2	 2	 1	 3	 2	 3
37791.630     2	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.630     4	 1737643469.45200	 2	 1	 1	 7	 7	 7
37791.633    11	 1737643469.06300	 2	 1	 3	 4	 3	 4
37791.633    10	 1737643469.47400	 2	 1	 1	 7	 7	 7
37791.633     7	 1737643469.47300	 2	 2	 3	 3	 2	 3
37791.633     6	 1737643468.87700	 1	 1	 0	 0	 0	 0
37791.633     8	 1737643469.05200	 2	 2	 1	 3	 2	 3
37791.633     5	 1737643469.47200	 2	 1	 1	 4	 4	 4
37791.633     1	 1737643469.45200	 2	 1	 1	 5	 5	 5
37791.633     0	 1737643469.44200	 2	 1	 3	 7	 6	 7
37791.633     3	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.633     2	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.634     4	 1737643469.45200	 2	 1	 1	 7	 7	 7
37791.634     9	 1737643469.46900	 2	 1	 1	 4	 4	 4
37791.635     9	 1737643469.46900	 2	 1	 1	 4	 4	 4
37791.635    11	 1737643469.06300	 2	 1	 3	 4	 3	 4
37791.635     0	 1737643469.44200	 2	 1	 3	 7	 6	 7
37791.635     5	 1737643469.47200	 2	 1	 1	 4	 4	 4
37791.635     7	 1737643469.47300	 2	 2	 3	 3	 2	 3
37791.636     8	 1737643469.05200	 2	 2	 1	 3	 2	 3
37791.635     6	 1737643468.87700	 1	 1	 0	 0	 0	 0
37791.636    10	 1737643469.47400	 2	 1	 1	 7	 7	 7
37791.636     1	 1737643469.45200	 2	 1	 1	 5	 5	 5
37791.636     3	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.636     2	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.636     4	 1737643469.45200	 2	 1	 1	 7	 7	 7
37791.638    11	 1737643469.06300	 2	 1	 3	 4	 3	 4
37791.638     8	 1737643469.05200	 2	 2	 1	 3	 2	 3
37791.639     7	 1737643469.47300	 2	 2	 3	 3	 2	 3
37791.639     6	 1737643468.87700	 1	 1	 0	 0	 0	 0
37791.639     9	 1737643469.46900	 2	 1	 1	 4	 4	 4
37791.639     0	 1737643469.44200	 2	 1	 3	 7	 6	 7
37791.639     3	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.639    10	 1737643469.47400	 2	 1	 1	 7	 7	 7
37791.639     5	 1737643469.47200	 2	 1	 1	 4	 4	 4
37791.639     2	 1737643469.45200	 1	 1	 0	 0	 0	 0
37791.639     4	 1737643469.45200	 2	 1	 1	 7	 7	 7
37791.639     1	 1737643469.45200	 2	 1	 1	 5	 5	 5
37791.642    11	 1737643470.05900	 2	 1	 3	 4	 3	 4
37791.642     6	 1737643469.88400	 1	 1	 0	 0	 0	 0
37791.642     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.642     8	 1737643470.04800	 2	 2	 1	 3	 2	 3
37791.642     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.642     3	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.642     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.642     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.642     7	 1737643470.47200	 2	 2	 3	 3	 2	 3
37791.642     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.642     0	 1737643470.44100	 2	 1	 3	 7	 6	 7
37791.643    10	 1737643470.47200	 2	 1	 1	 7	 7	 7
37791.646    11	 1737643470.05900	 2	 1	 3	 4	 3	 4
37791.646     7	 1737643470.47200	 2	 2	 3	 3	 2	 3
37791.646     8	 1737643470.04800	 2	 2	 1	 3	 2	 3
37791.646     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.646     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.646     0	 1737643470.44100	 2	 1	 3	 7	 6	 7
37791.646     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.646     3	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.647     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.647     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.647     6	 1737643469.88400	 1	 1	 0	 0	 0	 0
37791.647    10	 1737643470.47200	 2	 1	 1	 7	 7	 7
37791.650    10	 1737643470.47200	 2	 1	 1	 7	 7	 7
37791.650     7	 1737643470.47200	 2	 2	 3	 3	 2	 3
37791.650     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.650    11	 1737643470.05900	 2	 1	 3	 4	 3	 4
37791.650     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.650     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.650     3	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.650     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.650     0	 1737643470.44100	 2	 1	 3	 7	 6	 7
37791.650     6	 1737643469.88400	 1	 1	 0	 0	 0	 0
37791.650     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.650     8	 1737643470.04800	 2	 2	 1	 3	 2	 3
37791.652    11	 1737643470.05900	 2	 1	 3	 4	 3	 4
37791.652     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.652     8	 1737643470.04800	 2	 2	 1	 3	 2	 3
37791.652     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.652     6	 1737643469.88400	 1	 1	 0	 0	 0	 0
37791.652     0	 1737643470.44100	 2	 1	 3	 7	 6	 7
37791.652     3	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.652     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.652    10	 1737643470.47200	 2	 1	 1	 7	 7	 7
37791.652     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.652     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.653     7	 1737643470.47200	 2	 2	 3	 3	 2	 3
37791.655    11	 1737643470.05900	 2	 1	 3	 4	 3	 4
37791.655     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.655     8	 1737643470.04800	 2	 2	 1	 3	 2	 3
37791.655     7	 1737643470.47200	 2	 2	 3	 3	 2	 3
37791.655     6	 1737643469.88400	 1	 1	 0	 0	 0	 0
37791.655     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.655    10	 1737643470.47200	 2	 1	 1	 7	 7	 7
37791.655     0	 1737643470.44100	 2	 1	 3	 7	 6	 7
37791.655     3	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.655     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.655     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.655     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.658     8	 1737643471.04500	 2	 2	 1	 3	 2	 3
37791.658    10	 1737643471.46900	 2	 1	 1	 7	 7	 7
37791.658     7	 1737643471.46800	 2	 2	 3	 3	 2	 3
37791.658    11	 1737643471.06700	 2	 1	 3	 4	 3	 4
37791.658     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.658     6	 1737643470.88000	 1	 1	 0	 0	 0	 0
37791.658     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.659     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.659     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.659     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.659     3	 1737643471.45700	 1	 1	 0	 0	 0	 0
37791.659     0	 1737643471.43600	 2	 1	 3	 7	 6	 7
37791.661    11	 1737643471.06700	 2	 1	 3	 4	 3	 4
37791.661     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.661     7	 1737643471.46800	 2	 2	 3	 3	 2	 3
37791.661     0	 1737643471.43600	 2	 1	 3	 7	 6	 7
37791.662     8	 1737643471.04500	 2	 2	 1	 3	 2	 3
37791.662    10	 1737643471.46900	 2	 1	 1	 7	 7	 7
37791.662     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.662     3	 1737643471.45700	 1	 1	 0	 0	 0	 0
37791.662     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.662     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.662     6	 1737643470.88000	 1	 1	 0	 0	 0	 0
37791.662     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.663    11	 1737643471.06700	 2	 1	 3	 4	 3	 4
37791.664     8	 1737643471.04500	 2	 2	 1	 3	 2	 3
37791.664     7	 1737643471.46800	 2	 2	 3	 3	 2	 3
37791.664     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.664     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.664     6	 1737643470.88000	 1	 1	 0	 0	 0	 0
37791.664     0	 1737643471.43600	 2	 1	 3	 7	 6	 7
37791.664     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.664     3	 1737643471.45700	 1	 1	 0	 0	 0	 0
37791.664     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.664    10	 1737643471.46900	 2	 1	 1	 7	 7	 7
37791.664     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.667    11	 1737643471.06700	 2	 1	 3	 4	 3	 4
37791.667     8	 1737643471.04500	 2	 2	 1	 3	 2	 3
37791.667     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.667     6	 1737643470.88000	 1	 1	 0	 0	 0	 0
37791.667    10	 1737643471.46900	 2	 1	 1	 7	 7	 7
37791.667     7	 1737643471.46800	 2	 2	 3	 3	 2	 3
37791.667     0	 1737643471.43600	 2	 1	 3	 7	 6	 7
37791.667     3	 1737643471.45700	 1	 1	 0	 0	 0	 0
37791.667     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.667     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.667     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.667     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.670     8	 1737643471.04500	 2	 2	 1	 3	 2	 3
37791.670     5	 1737643470.46900	 2	 1	 1	 4	 4	 4
37791.670     7	 1737643471.46800	 2	 2	 3	 3	 2	 3
37791.670     9	 1737643470.46800	 2	 1	 1	 4	 4	 4
37791.670    10	 1737643471.46900	 2	 1	 1	 7	 7	 7
37791.670    11	 1737643471.06700	 2	 1	 3	 4	 3	 4
37791.670     0	 1737643471.43600	 2	 1	 3	 7	 6	 7
37791.670     1	 1737643470.45000	 2	 1	 1	 5	 5	 5
37791.670     3	 1737643471.45700	 1	 1	 0	 0	 0	 0
37791.670     2	 1737643470.45000	 1	 1	 0	 0	 0	 0
37791.670     4	 1737643470.45000	 2	 1	 1	 7	 7	 7
37791.671     6	 1737643470.88000	 1	 1	 0	 0	 0	 0
37791.673    11	 1737643472.06400	 2	 1	 3	 4	 3	 4
37791.673     8	 1737643472.04300	 2	 2	 1	 3	 2	 3
37791.673     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.673     7	 1737643472.46900	 2	 2	 3	 3	 2	 3
37791.673     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.673    10	 1737643472.47200	 2	 1	 1	 7	 7	 7
37791.673     6	 1737643471.87900	 1	 1	 0	 0	 0	 0
37791.673     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.673     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.674     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.674     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.675     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.676    11	 1737643472.06400	 2	 1	 3	 4	 3	 4
37791.676     8	 1737643472.04300	 2	 2	 1	 3	 2	 3
37791.676    10	 1737643472.47200	 2	 1	 1	 7	 7	 7
37791.676     7	 1737643472.46900	 2	 2	 3	 3	 2	 3
37791.676     6	 1737643471.87900	 1	 1	 0	 0	 0	 0
37791.677     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.677     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.677     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.677     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.677     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.677     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.677     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.680     8	 1737643472.04300	 2	 2	 1	 3	 2	 3
37791.680     6	 1737643471.87900	 1	 1	 0	 0	 0	 0
37791.680     7	 1737643472.46900	 2	 2	 3	 3	 2	 3
37791.680    11	 1737643472.06400	 2	 1	 3	 4	 3	 4
37791.680     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.680    10	 1737643472.47200	 2	 1	 1	 7	 7	 7
37791.680     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.680     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.680     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.680     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.680     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.680     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.683     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.683    11	 1737643473.06700	 2	 1	 3	 4	 3	 4
37791.683     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.683     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.684     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.684     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.684     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.684     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.683     8	 1737643473.04600	 2	 2	 1	 3	 2	 3
37791.684    10	 1737643473.12800	 2	 1	 1	 7	 7	 7
37791.684     7	 1737643473.06900	 2	 2	 3	 3	 2	 3
37791.684     6	 1737643473.03200	 1	 1	 0	 0	 0	 0
37791.687     6	 1737643473.03200	 1	 1	 0	 0	 0	 0
37791.687    10	 1737643473.12800	 2	 1	 1	 7	 7	 7
37791.687     7	 1737643473.06900	 2	 2	 3	 3	 2	 3
37791.687     8	 1737643473.04600	 2	 2	 1	 3	 2	 3
37791.687     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.687     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.687    11	 1737643473.06700	 2	 1	 3	 4	 3	 4
37791.687     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.687     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.687     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.687     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.687     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.689    10	 1737643473.12800	 2	 1	 1	 7	 7	 7
37791.689    11	 1737643473.06700	 2	 1	 3	 4	 3	 4
37791.689     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.689     7	 1737643473.06900	 2	 2	 3	 3	 2	 3
37791.689     6	 1737643473.03200	 1	 1	 0	 0	 0	 0
37791.689     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.689     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.689     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.689     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.689     8	 1737643473.04600	 2	 2	 1	 3	 2	 3
37791.689     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.689     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.692     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.692    10	 1737643473.12800	 2	 1	 1	 7	 7	 7
37791.692     7	 1737643473.06900	 2	 2	 3	 3	 2	 3
37791.692     6	 1737643473.03200	 1	 1	 0	 0	 0	 0
37791.692     8	 1737643473.04600	 2	 2	 1	 3	 2	 3
37791.692     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.692     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.692     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.692     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.692     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.692     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.692    11	 1737643473.06700	 2	 1	 3	 4	 3	 4
37791.694    11	 1737643473.06700	 2	 1	 3	 4	 3	 4
37791.694     9	 1737643472.46800	 2	 1	 1	 4	 4	 4
37791.694    10	 1737643473.12800	 2	 1	 1	 7	 7	 7
37791.694     5	 1737643472.46900	 2	 1	 1	 4	 4	 4
37791.694     8	 1737643473.04600	 2	 2	 1	 3	 2	 3
37791.694     0	 1737643472.43700	 2	 1	 3	 7	 6	 7
37791.694     7	 1737643473.06900	 2	 2	 3	 3	 2	 3
37791.694     3	 1737643472.45000	 1	 1	 0	 0	 0	 0
37791.694     2	 1737643472.44500	 1	 1	 0	 0	 0	 0
37791.694     6	 1737643473.03200	 1	 1	 0	 0	 0	 0
37791.694     4	 1737643472.44500	 2	 1	 1	 7	 7	 7
37791.694     1	 1737643472.44500	 2	 1	 1	 5	 5	 5
37791.697    11	 1737643474.06400	 2	 1	 3	 4	 3	 4
37791.698     9	 1737643474.06500	 2	 1	 1	 4	 4	 4
37791.698     6	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.698    10	 1737643474.13700	 2	 1	 1	 7	 7	 7
37791.698     2	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.698     3	 1737643474.05200	 1	 1	 0	 0	 0	 0
37791.698     7	 1737643474.07500	 2	 2	 3	 3	 2	 3
37791.698     0	 1737643474.16700	 2	 1	 3	 7	 6	 7
37791.698     8	 1737643474.04300	 2	 2	 1	 3	 2	 3
37791.699     4	 1737643474.02800	 2	 1	 1	 7	 7	 7
37791.699     5	 1737643474.05500	 2	 1	 1	 4	 4	 4
37791.699     1	 1737643474.04400	 2	 1	 1	 5	 5	 5
37791.702     8	 1737643474.04300	 2	 2	 1	 3	 2	 3
37791.702    11	 1737643474.06400	 2	 1	 3	 4	 3	 4
37791.702     0	 1737643474.16700	 2	 1	 3	 7	 6	 7
37791.702     7	 1737643474.07500	 2	 2	 3	 3	 2	 3
37791.702     5	 1737643474.05500	 2	 1	 1	 4	 4	 4
37791.702     9	 1737643474.06500	 2	 1	 1	 4	 4	 4
37791.702     1	 1737643474.04400	 2	 1	 1	 5	 5	 5
37791.702     2	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.702     3	 1737643474.05200	 1	 1	 0	 0	 0	 0
37791.702     4	 1737643474.02800	 2	 1	 1	 7	 7	 7
37791.703     6	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.703    10	 1737643474.13700	 2	 1	 1	 7	 7	 7
37791.705    11	 1737643474.06400	 2	 1	 3	 4	 3	 4
37791.705    10	 1737643474.13700	 2	 1	 1	 7	 7	 7
37791.705     9	 1737643474.06500	 2	 1	 1	 4	 4	 4
37791.705     8	 1737643474.04300	 2	 2	 1	 3	 2	 3
37791.706     6	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.706     5	 1737643474.05500	 2	 1	 1	 4	 4	 4
37791.706     0	 1737643474.16700	 2	 1	 3	 7	 6	 7
37791.706     1	 1737643474.04400	 2	 1	 1	 5	 5	 5
37791.706     7	 1737643474.07500	 2	 2	 3	 3	 2	 3
37791.706     2	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.706     4	 1737643474.02800	 2	 1	 1	 7	 7	 7
37791.706     3	 1737643474.05200	 1	 1	 0	 0	 0	 0
37791.709    10	 1737643474.13700	 2	 1	 1	 7	 7	 7
37791.709     6	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.709    11	 1737643474.06400	 2	 1	 3	 4	 3	 4
37791.709     9	 1737643474.06500	 2	 1	 1	 4	 4	 4
37791.709     5	 1737643474.05500	 2	 1	 1	 4	 4	 4
37791.709     8	 1737643474.04300	 2	 2	 1	 3	 2	 3
37791.709     7	 1737643474.07500	 2	 2	 3	 3	 2	 3
37791.709     1	 1737643474.04400	 2	 1	 1	 5	 5	 5
37791.709     3	 1737643474.05200	 1	 1	 0	 0	 0	 0
37791.709     4	 1737643474.02800	 2	 1	 1	 7	 7	 7
37791.709     2	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.709     0	 1737643474.16700	 2	 1	 3	 7	 6	 7
37791.712    11	 1737643474.06400	 2	 1	 3	 4	 3	 4
37791.712     8	 1737643474.04300	 2	 2	 1	 3	 2	 3
37791.712     9	 1737643474.06500	 2	 1	 1	 4	 4	 4
37791.712     7	 1737643474.07500	 2	 2	 3	 3	 2	 3
37791.712     5	 1737643474.05500	 2	 1	 1	 4	 4	 4
37791.712     0	 1737643474.16700	 2	 1	 3	 7	 6	 7
37791.712     1	 1737643474.04400	 2	 1	 1	 5	 5	 5
37791.712     3	 1737643474.05200	 1	 1	 0	 0	 0	 0
37791.712     6	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.712     4	 1737643474.02800	 2	 1	 1	 7	 7	 7
37791.712     2	 1737643474.02800	 1	 1	 0	 0	 0	 0
37791.712    10	 1737643474.13700	 2	 1	 1	 7	 7	 7
37791.714     8	 1737643475.04500	 2	 2	 1	 3	 2	 3
37791.714     6	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.714     9	 1737643475.06600	 2	 1	 1	 4	 4	 4
37791.714     5	 1737643475.04800	 2	 1	 1	 4	 4	 4
37791.714     7	 1737643475.07600	 2	 2	 3	 3	 2	 3
37791.714     3	 1737643475.05600	 1	 1	 0	 0	 0	 0
37791.715     4	 1737643475.03300	 2	 1	 1	 7	 7	 7
37791.715     1	 1737643475.03700	 2	 1	 1	 5	 5	 5
37791.715     2	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.715    10	 1737643475.12800	 2	 1	 1	 7	 7	 7
37791.715     0	 1737643475.16600	 2	 1	 3	 7	 6	 7
37791.719    11	 1737643475.06400	 2	 1	 3	 4	 3	 4
37791.722     7	 1737643475.07600	 2	 2	 3	 3	 2	 3
37791.722    11	 1737643475.06400	 2	 1	 3	 4	 3	 4
37791.722    10	 1737643475.12800	 2	 1	 1	 7	 7	 7
37791.722     5	 1737643475.04800	 2	 1	 1	 4	 4	 4
37791.722     0	 1737643475.16600	 2	 1	 3	 7	 6	 7
37791.722     9	 1737643475.06600	 2	 1	 1	 4	 4	 4
37791.722     1	 1737643475.03700	 2	 1	 1	 5	 5	 5
37791.722     6	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.722     3	 1737643475.05600	 1	 1	 0	 0	 0	 0
37791.722     4	 1737643475.03300	 2	 1	 1	 7	 7	 7
37791.722     2	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.723     8	 1737643475.04500	 2	 2	 1	 3	 2	 3
37791.725     6	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.725    11	 1737643475.06400	 2	 1	 3	 4	 3	 4
37791.725     9	 1737643475.06600	 2	 1	 1	 4	 4	 4
37791.725     0	 1737643475.16600	 2	 1	 3	 7	 6	 7
37791.725     8	 1737643475.04500	 2	 2	 1	 3	 2	 3
37791.725     3	 1737643475.05600	 1	 1	 0	 0	 0	 0
37791.725     1	 1737643475.03700	 2	 1	 1	 5	 5	 5
37791.725     7	 1737643475.07600	 2	 2	 3	 3	 2	 3
37791.725     2	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.726     4	 1737643475.03300	 2	 1	 1	 7	 7	 7
37791.726     5	 1737643475.04800	 2	 1	 1	 4	 4	 4
37791.726    10	 1737643475.12800	 2	 1	 1	 7	 7	 7
37791.728    11	 1737643475.06400	 2	 1	 3	 4	 3	 4
37791.728     6	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.729     9	 1737643475.06600	 2	 1	 1	 4	 4	 4
37791.729     0	 1737643475.16600	 2	 1	 3	 7	 6	 7
37791.729     5	 1737643475.04800	 2	 1	 1	 4	 4	 4
37791.729     7	 1737643475.07600	 2	 2	 3	 3	 2	 3
37791.729     8	 1737643475.04500	 2	 2	 1	 3	 2	 3
37791.729     1	 1737643475.03700	 2	 1	 1	 5	 5	 5
37791.729     3	 1737643475.05600	 1	 1	 0	 0	 0	 0
37791.729    10	 1737643475.12800	 2	 1	 1	 7	 7	 7
37791.729     2	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.729     4	 1737643475.03300	 2	 1	 1	 7	 7	 7
37791.732    10	 1737643475.12800	 2	 1	 1	 7	 7	 7
37791.732     5	 1737643475.04800	 2	 1	 1	 4	 4	 4
37791.732     9	 1737643475.06600	 2	 1	 1	 4	 4	 4
37791.732     8	 1737643475.04500	 2	 2	 1	 3	 2	 3
37791.732     7	 1737643475.07600	 2	 2	 3	 3	 2	 3
37791.732     1	 1737643475.03700	 2	 1	 1	 5	 5	 5
37791.732     6	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.732     3	 1737643475.05600	 1	 1	 0	 0	 0	 0
37791.732     0	 1737643475.16600	 2	 1	 3	 7	 6	 7
37791.732    11	 1737643475.06400	 2	 1	 3	 4	 3	 4
37791.733     2	 1737643475.03300	 1	 1	 0	 0	 0	 0
37791.733     4	 1737643475.03300	 2	 1	 1	 7	 7	 7
37791.735     8	 1737643476.04400	 2	 2	 1	 3	 2	 3
37791.735    11	 1737643476.06400	 2	 1	 3	 4	 3	 4
37791.735     7	 1737643476.06900	 2	 2	 3	 3	 2	 3
37791.735    10	 1737643476.12900	 2	 1	 1	 7	 7	 7
37791.735     6	 1737643476.03200	 1	 1	 0	 0	 0	 0
37791.735     5	 1737643476.05400	 2	 1	 1	 4	 4	 4
37791.735     1	 1737643476.04300	 2	 1	 1	 5	 5	 5
37791.736     2	 1737643476.03200	 1	 1	 0	 0	 0	 0
37791.736     9	 1737643476.06700	 2	 1	 1	 4	 4	 4
37791.736     3	 1737643476.05500	 1	 1	 0	 0	 0	 0
37791.736     0	 1737643476.16700	 2	 1	 3	 7	 6	 7
37791.752     4	 1737643476.03200	 2	 1	 1	 7	 7	 7
37791.755    11	 1737643476.06400	 2	 1	 3	 4	 3	 4
37791.755     7	 1737643476.06900	 2	 2	 3	 3	 2	 3
37791.755    10	 1737643476.12900	 2	 1	 1	 7	 7	 7
37791.755     9	 1737643476.06700	 2	 1	 1	 4	 4	 4
37791.755     5	 1737643476.05400	 2	 1	 1	 4	 4	 4
