37801.901 IndBall = 9	| H = 11884.63802	 VH = -90.49133	 AH = 6.98968 |	A = 12470.40732	Ac = 13663.69976	Ac_pred = 14856.99219	delta_Ac = 0.08733	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.903 IndBall = 6	| H = 118.01556	 VH = -45.24767	 AH = -0.89742 |	A = 1258.70926	Ac = 1085.45757	Ac_pred = 912.20587	delta_Ac = 0.18993	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.904 IndBall = 9	| H = 11884.63802	 VH = -90.49133	 AH = 6.98968 |	A = 12470.40732	Ac = 13067.05354	Ac_pred = 13663.69976	delta_Ac = 0.04566	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.906 IndBall = 9	| H = 11884.63802	 VH = -90.49133	 AH = 6.98968 |	A = 12470.40732	Ac = 12768.73043	Ac_pred = 13067.05354	delta_Ac = 0.02336	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.906 IndBall = 6	| H = 118.01556	 VH = -45.24767	 AH = -0.89742 |	A = 1258.70926	Ac = 1172.08341	Ac_pred = 1085.45757	delta_Ac = 0.07981	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.909 IndBall = 9	| H = 11884.63802	 VH = -90.49133	 AH = 6.98968 |	A = 12470.40732	Ac = 12619.56888	Ac_pred = 12768.73043	delta_Ac = 0.01182	D = 715752.81696	lambda = 1.00626	TType = 3
37801.909 IndBall = 6	| H = 118.01556	 VH = -45.24767	 AH = -0.89742 |	A = 1258.70926	Ac = 1215.39634	Ac_pred = 1172.08341	delta_Ac = 0.03695	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.912 IndBall = 9	| H = 11884.63802	 VH = -90.49133	 AH = 6.98968 |	A = 12470.40732	Ac = 12544.98810	Ac_pred = 12619.56888	delta_Ac = 0.00595	D = 715752.81696	lambda = 1.00031	TType = 3
37801.912 IndBall = 6	| H = 118.01556	 VH = -45.24767	 AH = -0.89742 |	A = 1258.70926	Ac = 1237.05280	Ac_pred = 1215.39634	delta_Ac = 0.01782	D = 60598.07022	lambda = 0.55548	TType = 3
37801.915 IndBall = 6	| H = 77.35961	 VH = -44.39361	 AH = -6.60459 |	A = 226.55832	Ac = 731.80556	Ac_pred = 1237.05280	delta_Ac = 0.69041	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.915 IndBall = 9	| H = 11787.76241	 VH = -94.55032	 AH = -0.62959 |	A = 18887.45346	Ac = 15716.22078	Ac_pred = 12544.98810	delta_Ac = 0.25279	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.917 IndBall = 6	| H = 77.35961	 VH = -44.39361	 AH = -6.60459 |	A = 226.55832	Ac = 479.18194	Ac_pred = 731.80556	delta_Ac = 0.52720	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.917 IndBall = 9	| H = 11787.76241	 VH = -94.55032	 AH = -0.62959 |	A = 18887.45346	Ac = 17301.83712	Ac_pred = 15716.22078	delta_Ac = 0.10089	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.920 IndBall = 6	| H = 77.35961	 VH = -44.39361	 AH = -6.60459 |	A = 226.55832	Ac = 352.87013	Ac_pred = 479.18194	delta_Ac = 0.35796	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.920 IndBall = 9	| H = 11787.76241	 VH = -94.55032	 AH = -0.62959 |	A = 18887.45346	Ac = 18094.64529	Ac_pred = 17301.83712	delta_Ac = 0.04582	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.923 IndBall = 6	| H = 77.35961	 VH = -44.39361	 AH = -6.60459 |	A = 226.55832	Ac = 289.71422	Ac_pred = 352.87013	delta_Ac = 0.21799	D = 60598.07022	throw_angle = 75.90512	TType = 0
37801.923 IndBall = 9	| H = 11787.76241	 VH = -94.55032	 AH = -0.62959 |	A = 18887.45346	Ac = 18491.04937	Ac_pred = 18094.64529	delta_Ac = 0.02191	D = 715752.81696	throw_angle = 46.59744	TType = 0
37801.928 IndBall = 9	| H = 11705.83461	 VH = -91.30931	 AH = 1.74480 |	A = 14095.04512	Ac = 16293.04724	Ac_pred = 18491.04937	delta_Ac = 0.13490	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.931 IndBall = 9	| H = 11705.83461	 VH = -91.30931	 AH = 1.74480 |	A = 14095.04512	Ac = 15194.04618	Ac_pred = 16293.04724	delta_Ac = 0.07233	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.933 IndBall = 9	| H = 11705.83461	 VH = -91.30931	 AH = 1.74480 |	A = 14095.04512	Ac = 14644.54565	Ac_pred = 15194.04618	delta_Ac = 0.03752	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.936 IndBall = 9	| H = 11705.83461	 VH = -91.30931	 AH = 1.74480 |	A = 14095.04512	Ac = 14369.79538	Ac_pred = 14644.54565	delta_Ac = 0.01912	D = 715847.03303	lambda = 1.14571	TType = 3
37801.938 IndBall = 9	| H = 11705.83461	 VH = -91.30931	 AH = 1.74480 |	A = 14095.04512	Ac = 14232.42025	Ac_pred = 14369.79538	delta_Ac = 0.00965	D = 715847.03303	lambda = 1.13476	TType = 3
37801.940 IndBall = 9	| H = 11624.77881	 VH = -84.93201	 AH = 3.91984 |	A = 12544.89995	Ac = 13388.66010	Ac_pred = 14232.42025	delta_Ac = 0.06302	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.945 IndBall = 9	| H = 11624.77881	 VH = -84.93201	 AH = 3.91984 |	A = 12544.89995	Ac = 12966.78003	Ac_pred = 13388.66010	delta_Ac = 0.03254	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.946 IndBall = 9	| H = 11624.77881	 VH = -84.93201	 AH = 3.91984 |	A = 12544.89995	Ac = 12755.83999	Ac_pred = 12966.78003	delta_Ac = 0.01654	D = 715847.03303	lambda = 1.01703	TType = 3
37801.949 IndBall = 9	| H = 11624.77881	 VH = -84.93201	 AH = 3.91984 |	A = 12544.89995	Ac = 12650.36997	Ac_pred = 12755.83999	delta_Ac = 0.00834	D = 715847.03303	lambda = 1.00862	TType = 3
37801.952 IndBall = 9	| H = 11624.77881	 VH = -84.93201	 AH = 3.91984 |	A = 12544.89995	Ac = 12597.63496	Ac_pred = 12650.36997	delta_Ac = 0.00419	D = 715847.03303	lambda = 1.00442	TType = 3
37801.955 IndBall = 9	| H = 11542.91990	 VH = -79.24265	 AH = 0.23963 |	A = 24645.18859	Ac = 18621.41178	Ac_pred = 12597.63496	delta_Ac = 0.47817	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.959 IndBall = 9	| H = 11542.91990	 VH = -79.24265	 AH = 0.23963 |	A = 24645.18859	Ac = 21633.30019	Ac_pred = 18621.41178	delta_Ac = 0.16174	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.961 IndBall = 9	| H = 11542.91990	 VH = -79.24265	 AH = 0.23963 |	A = 24645.18859	Ac = 23139.24439	Ac_pred = 21633.30019	delta_Ac = 0.06961	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.964 IndBall = 9	| H = 11542.91990	 VH = -79.24265	 AH = 0.23963 |	A = 24645.18859	Ac = 23892.21649	Ac_pred = 23139.24439	delta_Ac = 0.03254	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.967 IndBall = 9	| H = 11542.91990	 VH = -79.24265	 AH = 0.23963 |	A = 24645.18859	Ac = 24268.70254	Ac_pred = 23892.21649	delta_Ac = 0.01576	D = 715847.03303	lambda = 1.93496	TType = 3
37801.969 IndBall = 9	| H = 11445.40716	 VH = -86.47042	 AH = 0.46979 |	A = 19403.28367	Ac = 21835.99311	Ac_pred = 24268.70254	delta_Ac = 0.11141	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.972 IndBall = 9	| H = 11445.40716	 VH = -86.47042	 AH = 0.46979 |	A = 19403.28367	Ac = 20619.63839	Ac_pred = 21835.99311	delta_Ac = 0.05899	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.973 IndBall = 9	| H = 11445.40716	 VH = -86.47042	 AH = 0.46979 |	A = 19403.28367	Ac = 20011.46103	Ac_pred = 20619.63839	delta_Ac = 0.03039	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.977 IndBall = 9	| H = 11445.40716	 VH = -86.47042	 AH = 0.46979 |	A = 19403.28367	Ac = 19707.37235	Ac_pred = 20011.46103	delta_Ac = 0.01543	D = 715847.03303	lambda = 1.57128	TType = 3
37801.979 IndBall = 9	| H = 11445.40716	 VH = -86.47042	 AH = 0.46979 |	A = 19403.28367	Ac = 19555.32801	Ac_pred = 19707.37235	delta_Ac = 0.00778	D = 715847.03303	lambda = 1.55916	TType = 3
37801.981 IndBall = 9	| H = 11364.63010	 VH = -83.38634	 AH = 3.02710 |	A = 12513.13385	Ac = 16034.23093	Ac_pred = 19555.32801	delta_Ac = 0.21960	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.984 IndBall = 9	| H = 11364.63010	 VH = -83.38634	 AH = 3.02710 |	A = 12513.13385	Ac = 14273.68239	Ac_pred = 16034.23093	delta_Ac = 0.12334	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.986 IndBall = 9	| H = 11364.63010	 VH = -83.38634	 AH = 3.02710 |	A = 12513.13385	Ac = 13393.40812	Ac_pred = 14273.68239	delta_Ac = 0.06572	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.989 IndBall = 9	| H = 11364.63010	 VH = -83.38634	 AH = 3.02710 |	A = 12513.13385	Ac = 12953.27099	Ac_pred = 13393.40812	delta_Ac = 0.03398	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.992 IndBall = 9	| H = 11364.63010	 VH = -83.38634	 AH = 3.02710 |	A = 12513.13385	Ac = 12733.20242	Ac_pred = 12953.27099	delta_Ac = 0.01728	D = 715847.03303	lambda = 1.01523	TType = 3
37801.994 IndBall = 9	| H = 11279.13795	 VH = -82.07348	 AH = 4.66510 |	A = 12001.10018	Ac = 12367.15130	Ac_pred = 12733.20242	delta_Ac = 0.02960	D = 715847.03303	throw_angle = 46.59744	TType = 0
37801.997 IndBall = 9	| H = 11279.13795	 VH = -82.07348	 AH = 4.66510 |	A = 12001.10018	Ac = 12184.12574	Ac_pred = 12367.15130	delta_Ac = 0.01502	D = 715847.03303	lambda = 0.97145	TType = 3
37801.999 IndBall = 9	| H = 11279.13795	 VH = -82.07348	 AH = 4.66510 |	A = 12001.10018	Ac = 12092.61296	Ac_pred = 12184.12574	delta_Ac = 0.00757	D = 715847.03303	lambda = 0.96415	TType = 3
37802.002 IndBall = 9	| H = 11279.13795	 VH = -82.07348	 AH = 4.66510 |	A = 12001.10018	Ac = 12046.85657	Ac_pred = 12092.61296	delta_Ac = 0.00380	D = 715847.03303	lambda = 0.96050	TType = 3
37802.005 IndBall = 9	| H = 11279.13795	 VH = -82.07348	 AH = 4.66510 |	A = 12001.10018	Ac = 12023.97837	Ac_pred = 12046.85657	delta_Ac = 0.00190	D = 715847.03303	lambda = 0.95868	TType = 3
37802.007 IndBall = 9	| H = 11187.87287	 VH = -83.20676	 AH = 3.30491 |	A = 12235.30768	Ac = 12129.64303	Ac_pred = 12023.97837	delta_Ac = 0.00879	D = 715847.03303	lambda = 0.96711	TType = 3
37802.011 IndBall = 9	| H = 11187.87287	 VH = -83.20676	 AH = 3.30491 |	A = 12235.30768	Ac = 12182.47535	Ac_pred = 12129.64303	delta_Ac = 0.00436	D = 715847.03303	lambda = 0.97132	TType = 3
37802.012 IndBall = 9	| H = 11187.87287	 VH = -83.20676	 AH = 3.30491 |	A = 12235.30768	Ac = 12208.89152	Ac_pred = 12182.47535	delta_Ac = 0.00217	D = 715847.03303	lambda = 0.97342	TType = 3
37802.015 IndBall = 9	| H = 11187.87287	 VH = -83.20676	 AH = 3.30491 |	A = 12235.30768	Ac = 12222.09960	Ac_pred = 12208.89152	delta_Ac = 0.00108	D = 715847.03303	lambda = 0.97448	TType = 3
37802.018 IndBall = 9	| H = 11187.87287	 VH = -83.20676	 AH = 3.30491 |	A = 12235.30768	Ac = 12228.70364	Ac_pred = 12222.09960	delta_Ac = 0.00054	D = 715847.03303	lambda = 0.97500	TType = 3
37802.020 IndBall = 9	| H = 11108.26276	 VH = -82.99096	 AH = 2.15696 |	A = 12704.83593	Ac = 12466.76978	Ac_pred = 12228.70364	delta_Ac = 0.01947	D = 715847.03303	lambda = 0.99398	TType = 3
37802.024 IndBall = 9	| H = 11108.26276	 VH = -82.99096	 AH = 2.15696 |	A = 12704.83593	Ac = 12585.80286	Ac_pred = 12466.76978	delta_Ac = 0.00955	D = 715847.03303	lambda = 1.00348	TType = 3
37802.026 IndBall = 9	| H = 11108.26276	 VH = -82.99096	 AH = 2.15696 |	A = 12704.83593	Ac = 12645.31939	Ac_pred = 12585.80286	delta_Ac = 0.00473	D = 715847.03303	lambda = 1.00822	TType = 3
37802.030 IndBall = 9	| H = 11108.26276	 VH = -82.99096	 AH = 2.15696 |	A = 12704.83593	Ac = 12675.07766	Ac_pred = 12645.31939	delta_Ac = 0.00235	D = 715847.03303	lambda = 1.01059	TType = 3
37802.032 IndBall = 9	| H = 11108.26276	 VH = -82.99096	 AH = 2.15696 |	A = 12704.83593	Ac = 12689.95679	Ac_pred = 12675.07766	delta_Ac = 0.00117	D = 715847.03303	lambda = 1.01178	TType = 3
37802.034 IndBall = 9	| H = 11012.00504	 VH = -84.94250	 AH = -0.35377 |	A = 21209.67203	Ac = 16949.81441	Ac_pred = 12689.95679	delta_Ac = 0.33569	D = 715847.03303	throw_angle = 46.59744	TType = 0
37802.037 IndBall = 9	| H = 11012.00504	 VH = -84.94250	 AH = -0.35377 |	A = 21209.67203	Ac = 19079.74322	Ac_pred = 16949.81441	delta_Ac = 0.12566	D = 715847.03303	throw_angle = 46.59744	TType = 0
37802.039 IndBall = 9	| H = 11012.00504	 VH = -84.94250	 AH = -0.35377 |	A = 21209.67203	Ac = 20144.70762	Ac_pred = 19079.74322	delta_Ac = 0.05582	D = 715847.03303	throw_angle = 46.59744	TType = 0
37802.044 IndBall = 9	| H = 11012.00504	 VH = -84.94250	 AH = -0.35377 |	A = 21209.67203	Ac = 20677.18983	Ac_pred = 20144.70762	delta_Ac = 0.02643	D = 715847.03303	throw_angle = 46.59744	TType = 0
37802.046 IndBall = 9	| H = 11012.00504	 VH = -84.94250	 AH = -0.35377 |	A = 21209.67203	Ac = 20943.43093	Ac_pred = 20677.18983	delta_Ac = 0.01288	D = 715847.03303	lambda = 1.66984	TType = 3
37802.059 IndBall = 9	| H = 10914.77996	 VH = -88.41671	 AH = 5.95280 |	A = 11571.40506	Ac = 16257.41799	Ac_pred = 20943.43093	delta_Ac = 0.28824	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.062 IndBall = 9	| H = 10914.77996	 VH = -88.41671	 AH = 5.95280 |	A = 11571.40506	Ac = 13914.41153	Ac_pred = 16257.41799	delta_Ac = 0.16839	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.064 IndBall = 9	| H = 10914.77996	 VH = -88.41671	 AH = 5.95280 |	A = 11571.40506	Ac = 12742.90830	Ac_pred = 13914.41153	delta_Ac = 0.09193	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.067 IndBall = 9	| H = 10914.77996	 VH = -88.41671	 AH = 5.95280 |	A = 11571.40506	Ac = 12157.15668	Ac_pred = 12742.90830	delta_Ac = 0.04818	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.070 IndBall = 9	| H = 10914.77996	 VH = -88.41671	 AH = 5.95280 |	A = 11571.40506	Ac = 11864.28087	Ac_pred = 12157.15668	delta_Ac = 0.02469	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.072 IndBall = 9	| H = 10834.65928	 VH = -85.17391	 AH = 0.72744 |	A = 15821.04440	Ac = 13842.66264	Ac_pred = 11864.28087	delta_Ac = 0.16675	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.075 IndBall = 9	| H = 10834.65928	 VH = -85.17391	 AH = 0.72744 |	A = 15821.04440	Ac = 14831.85352	Ac_pred = 13842.66264	delta_Ac = 0.07146	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.077 IndBall = 9	| H = 10834.65928	 VH = -85.17391	 AH = 0.72744 |	A = 15821.04440	Ac = 15326.44896	Ac_pred = 14831.85352	delta_Ac = 0.03335	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.080 IndBall = 9	| H = 10834.65928	 VH = -85.17391	 AH = 0.72744 |	A = 15821.04440	Ac = 15573.74668	Ac_pred = 15326.44896	delta_Ac = 0.01614	D = 715758.74816	lambda = 1.24181	TType = 3
37802.083 IndBall = 9	| H = 10834.65928	 VH = -85.17391	 AH = 0.72744 |	A = 15821.04440	Ac = 15697.39554	Ac_pred = 15573.74668	delta_Ac = 0.00794	D = 715758.74816	lambda = 1.25167	TType = 3
37802.085 IndBall = 9	| H = 10736.77796	 VH = -87.36426	 AH = -1.56746 |	A = 13171.44900	Ac = 14434.42227	Ac_pred = 15697.39554	delta_Ac = 0.08750	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.088 IndBall = 9	| H = 10736.77796	 VH = -87.36426	 AH = -1.56746 |	A = 13171.44900	Ac = 13802.93564	Ac_pred = 14434.42227	delta_Ac = 0.04575	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.090 IndBall = 9	| H = 10736.77796	 VH = -87.36426	 AH = -1.56746 |	A = 13171.44900	Ac = 13487.19232	Ac_pred = 13802.93564	delta_Ac = 0.02341	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.093 IndBall = 9	| H = 10736.77796	 VH = -87.36426	 AH = -1.56746 |	A = 13171.44900	Ac = 13329.32066	Ac_pred = 13487.19232	delta_Ac = 0.01184	D = 715758.74816	lambda = 1.06285	TType = 3
37802.096 IndBall = 9	| H = 10736.77796	 VH = -87.36426	 AH = -1.56746 |	A = 13171.44900	Ac = 13250.38483	Ac_pred = 13329.32066	delta_Ac = 0.00596	D = 715758.74816	lambda = 1.05655	TType = 3
37802.098 IndBall = 9	| H = 10657.77334	 VH = -87.33146	 AH = 4.51003 |	A = 11503.30854	Ac = 12376.84668	Ac_pred = 13250.38483	delta_Ac = 0.07058	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.101 IndBall = 9	| H = 10657.77334	 VH = -87.33146	 AH = 4.51003 |	A = 11503.30854	Ac = 11940.07761	Ac_pred = 12376.84668	delta_Ac = 0.03658	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.103 IndBall = 9	| H = 10657.77334	 VH = -87.33146	 AH = 4.51003 |	A = 11503.30854	Ac = 11721.69307	Ac_pred = 11940.07761	delta_Ac = 0.01863	D = 715758.74816	lambda = 0.93466	TType = 3
37802.106 IndBall = 9	| H = 10657.77334	 VH = -87.33146	 AH = 4.51003 |	A = 11503.30854	Ac = 11612.50081	Ac_pred = 11721.69307	delta_Ac = 0.00940	D = 715758.74816	lambda = 0.92595	TType = 3
37802.109 IndBall = 9	| H = 10657.77334	 VH = -87.33146	 AH = 4.51003 |	A = 11503.30854	Ac = 11557.90467	Ac_pred = 11612.50081	delta_Ac = 0.00472	D = 715758.74816	lambda = 0.92160	TType = 3
37802.111 IndBall = 9	| H = 10573.26934	 VH = -87.24107	 AH = -2.78360 |	A = 11940.38511	Ac = 11749.14489	Ac_pred = 11557.90467	delta_Ac = 0.01655	D = 715758.74816	lambda = 0.93685	TType = 3
37802.114 IndBall = 9	| H = 10573.26934	 VH = -87.24107	 AH = -2.78360 |	A = 11940.38511	Ac = 11844.76500	Ac_pred = 11749.14489	delta_Ac = 0.00814	D = 715758.74816	lambda = 0.94447	TType = 3
37802.116 IndBall = 9	| H = 10573.26934	 VH = -87.24107	 AH = -2.78360 |	A = 11940.38511	Ac = 11892.57505	Ac_pred = 11844.76500	delta_Ac = 0.00404	D = 715758.74816	lambda = 0.94829	TType = 3
37802.119 IndBall = 9	| H = 10573.26934	 VH = -87.24107	 AH = -2.78360 |	A = 11940.38511	Ac = 11916.48008	Ac_pred = 11892.57505	delta_Ac = 0.00201	D = 715758.74816	lambda = 0.95019	TType = 3
37802.122 IndBall = 9	| H = 10573.26934	 VH = -87.24107	 AH = -2.78360 |	A = 11940.38511	Ac = 11928.43259	Ac_pred = 11916.48008	delta_Ac = 0.00100	D = 715758.74816	lambda = 0.95114	TType = 3
37802.125 IndBall = 9	| H = 10495.63478	 VH = -83.23784	 AH = -1.24407 |	A = 13280.26005	Ac = 12604.34632	Ac_pred = 11928.43259	delta_Ac = 0.05666	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.128 IndBall = 9	| H = 10495.63478	 VH = -83.23784	 AH = -1.24407 |	A = 13280.26005	Ac = 12942.30318	Ac_pred = 12604.34632	delta_Ac = 0.02681	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.130 IndBall = 9	| H = 10495.63478	 VH = -83.23784	 AH = -1.24407 |	A = 13280.26005	Ac = 13111.28162	Ac_pred = 12942.30318	delta_Ac = 0.01306	D = 715758.74816	lambda = 1.04546	TType = 3
37802.133 IndBall = 9	| H = 10495.63478	 VH = -83.23784	 AH = -1.24407 |	A = 13280.26005	Ac = 13195.77083	Ac_pred = 13111.28162	delta_Ac = 0.00644	D = 715758.74816	lambda = 1.05220	TType = 3
37802.135 IndBall = 9	| H = 10495.63478	 VH = -83.23784	 AH = -1.24407 |	A = 13280.26005	Ac = 13238.01544	Ac_pred = 13195.77083	delta_Ac = 0.00320	D = 715758.74816	lambda = 1.05557	TType = 3
37802.138 IndBall = 9	| H = 10422.44422	 VH = -82.53536	 AH = 1.68960 |	A = 12438.33464	Ac = 12838.17504	Ac_pred = 13238.01544	delta_Ac = 0.03114	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.141 IndBall = 9	| H = 10422.44422	 VH = -82.53536	 AH = 1.68960 |	A = 12438.33464	Ac = 12638.25484	Ac_pred = 12838.17504	delta_Ac = 0.01582	D = 715758.74816	lambda = 1.00774	TType = 3
37802.143 IndBall = 9	| H = 10422.44422	 VH = -82.53536	 AH = 1.68960 |	A = 12438.33464	Ac = 12538.29474	Ac_pred = 12638.25484	delta_Ac = 0.00797	D = 715758.74816	lambda = 0.99977	TType = 3
37802.146 IndBall = 9	| H = 10422.44422	 VH = -82.53536	 AH = 1.68960 |	A = 12438.33464	Ac = 12488.31469	Ac_pred = 12538.29474	delta_Ac = 0.00400	D = 715758.74816	lambda = 0.99579	TType = 3
37802.149 IndBall = 9	| H = 10422.44422	 VH = -82.53536	 AH = 1.68960 |	A = 12438.33464	Ac = 12463.32466	Ac_pred = 12488.31469	delta_Ac = 0.00201	D = 715758.74816	lambda = 0.99380	TType = 3
37802.151 IndBall = 9	| H = 10336.73721	 VH = -81.49171	 AH = 7.07165 |	A = 10806.28109	Ac = 11634.80288	Ac_pred = 12463.32466	delta_Ac = 0.07121	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.154 IndBall = 9	| H = 10336.73721	 VH = -81.49171	 AH = 7.07165 |	A = 10806.28109	Ac = 11220.54199	Ac_pred = 11634.80288	delta_Ac = 0.03692	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.156 IndBall = 9	| H = 10336.73721	 VH = -81.49171	 AH = 7.07165 |	A = 10806.28109	Ac = 11013.41154	Ac_pred = 11220.54199	delta_Ac = 0.01881	D = 715758.74816	lambda = 0.87818	TType = 3
37802.159 IndBall = 9	| H = 10336.73721	 VH = -81.49171	 AH = 7.07165 |	A = 10806.28109	Ac = 10909.84632	Ac_pred = 11013.41154	delta_Ac = 0.00949	D = 715758.74816	lambda = 0.86993	TType = 3
37802.162 IndBall = 9	| H = 10336.73721	 VH = -81.49171	 AH = 7.07165 |	A = 10806.28109	Ac = 10858.06370	Ac_pred = 10909.84632	delta_Ac = 0.00477	D = 715758.74816	lambda = 0.86580	TType = 3
37802.165 IndBall = 9	| H = 10254.62818	 VH = -81.96406	 AH = 1.60971 |	A = 12341.37317	Ac = 11599.71844	Ac_pred = 10858.06370	delta_Ac = 0.06830	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.173 IndBall = 9	| H = 10254.62818	 VH = -81.96406	 AH = 1.60971 |	A = 12341.37317	Ac = 11970.54580	Ac_pred = 11599.71844	delta_Ac = 0.03197	D = 715758.74816	throw_angle = 46.59744	TType = 0
37802.176 IndBall = 9	| H = 10254.62818	 VH = -81.96406	 AH = 1.60971 |	A = 12341.37317	Ac = 12155.95948	Ac_pred = 11970.54580	delta_Ac = 0.01549	D = 715758.74816	lambda = 0.96929	TType = 3
37802.179 IndBall = 9	| H = 10254.62818	 VH = -81.96406	 AH = 1.60971 |	A = 12341.37317	Ac = 12248.66633	Ac_pred = 12155.95948	delta_Ac = 0.00763	D = 715758.74816	lambda = 0.97668	TType = 3
37802.182 IndBall = 9	| H = 10254.62818	 VH = -81.96406	 AH = 1.60971 |	A = 12341.37317	Ac = 12295.01975	Ac_pred = 12248.66633	delta_Ac = 0.00378	D = 715758.74816	lambda = 0.98038	TType = 3
37802.185 IndBall = 9	| H = 10166.62924	 VH = -86.64412	 AH = -3.28174 |	A = 11310.41228	Ac = 11802.71601	Ac_pred = 12295.01975	delta_Ac = 0.04171	D = 715789.39568	throw_angle = 46.59744	TType = 0
37802.187 IndBall = 9	| H = 10166.62924	 VH = -86.64412	 AH = -3.28174 |	A = 11310.41228	Ac = 11556.56414	Ac_pred = 11802.71601	delta_Ac = 0.02130	D = 715789.39568	throw_angle = 46.59744	TType = 0
37802.190 IndBall = 9	| H = 10166.62924	 VH = -86.64412	 AH = -3.28174 |	A = 11310.41228	Ac = 11433.48821	Ac_pred = 11556.56414	delta_Ac = 0.01076	D = 715789.39568	lambda = 0.91165	TType = 3
37802.193 IndBall = 9	| H = 10166.62924	 VH = -86.64412	 AH = -3.28174 |	A = 11310.41228	Ac = 11371.95024	Ac_pred = 11433.48821	delta_Ac = 0.00541	D = 715789.39568	lambda = 0.90675	TType = 3
37802.196 IndBall = 9	| H = 10166.62924	 VH = -86.64412	 AH = -3.28174 |	A = 11310.41228	Ac = 11341.18126	Ac_pred = 11371.95024	delta_Ac = 0.00271	D = 715789.39568	lambda = 0.90429	TType = 3
37802.198 IndBall = 9	| H = 10081.51113	 VH = -85.13104	 AH = -3.06632 |	A = 11263.26943	Ac = 11302.22535	Ac_pred = 11341.18126	delta_Ac = 0.00345	D = 715789.39568	lambda = 0.90119	TType = 3
37802.202 IndBall = 9	| H = 10081.51113	 VH = -85.13104	 AH = -3.06632 |	A = 11263.26943	Ac = 11282.74739	Ac_pred = 11302.22535	delta_Ac = 0.00173	D = 715789.39568	lambda = 0.89963	TType = 3
37802.204 IndBall = 9	| H = 10081.51113	 VH = -85.13104	 AH = -3.06632 |	A = 11263.26943	Ac = 11273.00841	Ac_pred = 11282.74739	delta_Ac = 0.00086	D = 715789.39568	lambda = 0.89886	TType = 3
37802.207 IndBall = 9	| H = 10081.51113	 VH = -85.13104	 AH = -3.06632 |	A = 11263.26943	Ac = 11268.13892	Ac_pred = 11273.00841	delta_Ac = 0.00043	D = 715789.39568	lambda = 0.89847	TType = 3
37802.209 IndBall = 9	| H = 10019.72501	 VH = -83.64169	 AH = 4.93416 |	A = 10728.65343	Ac = 10998.39617	Ac_pred = 11268.13892	delta_Ac = 0.02453	D = 715789.39568	throw_angle = 46.59744	TType = 0
37802.212 IndBall = 9	| H = 10019.72501	 VH = -83.64169	 AH = 4.93416 |	A = 10728.65343	Ac = 10863.52480	Ac_pred = 10998.39617	delta_Ac = 0.01242	D = 715789.39568	lambda = 0.86621	TType = 3
